Id,Subscribers,CC,Views,Length,Automobile,Blog,Comedy,Entertainment,Food,Informative,News,Science,Tech,VideoGames,Title_Length,Title_Upper,Title_Digit,Title_Punct
thumbnails\images\Marques Brownlee\Oy8zSYKkczI,15200,1,33000,1429,0,0,0,0,0,0,0,0,1,0,20,0.2,0,0.05
thumbnails\images\Marques Brownlee\PTpoj4f25dk,15200,0,15000,664,0,0,0,0,0,0,0,0,1,0,56,0.142857142857143,0,0.0357142857142857
thumbnails\images\Marques Brownlee\QtMzV73NAgk,15200,0,13000,699,0,0,0,0,0,0,0,0,1,0,37,0.108108108108108,0.027027027027027,0.0540540540540541
thumbnails\images\Marques Brownlee\ROkXM3csNWY,15200,0,9300,557,0,0,0,0,0,0,0,0,1,0,35,0.142857142857143,0,0.0857142857142857
thumbnails\images\Marques Brownlee\Sx6dAx7dnXg,15200,0,12000,688,0,0,0,0,0,0,0,0,1,0,45,0.133333333333333,0.0444444444444444,0.0222222222222222
thumbnails\images\Marques Brownlee\UdfSrJvqY_E,15200,0,11000,712,0,0,0,0,0,0,0,0,1,0,42,0.119047619047619,0.0714285714285714,0.0952380952380952
thumbnails\images\Marques Brownlee\X1b3C2081-Q,15200,0,12000,1098,0,0,0,0,0,0,0,0,1,0,32,0.15625,0.0625,0.0625
thumbnails\images\Marques Brownlee\ZLyDvABxGF0,15200,0,10000,692,0,0,0,0,0,0,0,0,1,0,32,0.1875,0.0625,0.09375
thumbnails\images\Marques Brownlee\ZsxQxS0AdBY,15200,0,9600,388,0,0,0,0,0,0,0,0,1,0,29,0.172413793103448,0,0.0344827586206897
thumbnails\images\Marques Brownlee\_CTUs_2hq6Y,15200,0,9300,669,0,0,0,0,0,0,0,0,1,0,14,0.142857142857143,0.0714285714285714,0.142857142857143
thumbnails\images\Marques Brownlee\cH66LWWluVE,15200,0,10000,558,0,0,0,0,0,0,0,0,1,0,43,0.162790697674419,0.0465116279069767,0.0232558139534884
thumbnails\images\Marques Brownlee\kFz9afj8lu0,15200,0,9600,981,0,0,0,0,0,0,0,0,1,0,49,0.183673469387755,0.102040816326531,0.0816326530612245
thumbnails\images\Marques Brownlee\l0DoQYGZt8M,15200,0,17000,344,0,0,0,0,0,0,0,0,1,0,24,0.166666666666667,0,0.0416666666666667
thumbnails\images\Marques Brownlee\mr9kK0_7x08,15200,0,13000,920,0,0,0,0,0,0,0,0,1,0,34,0.147058823529412,0,0.0294117647058824
thumbnails\images\Marques Brownlee\oTZ84U-K_5k,15200,0,10000,512,0,0,0,0,0,0,0,0,1,0,43,0.13953488372093,0,0.0465116279069767
thumbnails\images\Marques Brownlee\t9R7xx0joOU,15200,0,10000,619,0,0,0,0,0,0,0,0,1,0,31,0.129032258064516,0.0645161290322581,0.032258064516129
thumbnails\images\Marques Brownlee\uBEaG6n0XDs,15200,0,9900,812,0,0,0,0,0,0,0,0,1,0,23,0.130434782608696,0.0434782608695652,0.0434782608695652
thumbnails\images\Marques Brownlee\vtqtyyGZvXM,15200,0,16000,589,0,0,0,0,0,0,0,0,1,0,35,0.142857142857143,0,0.0571428571428571
thumbnails\images\Marques Brownlee\x4yF3a3Zn4Y,15200,0,22000,305,0,0,0,0,0,0,0,0,1,0,38,0.131578947368421,0,0.0526315789473684
thumbnails\images\MrBeast\0e3GPea1Tyg,89700,1,214000,1542,0,0.5,0,0.5,0,0,0,0,0,0,33,0.151515151515152,0.181818181818182,0.0606060606060606
thumbnails\images\MrBeast\2eFSU7TFOnk,89700,0,104000,924,0,0.5,0,0.5,0,0,0,0,0,0,38,0.184210526315789,0.0526315789473684,0
thumbnails\images\MrBeast\3TflpIllQHY,89700,0,154000,891,0,0.5,0,0.5,0,0,0,0,0,0,48,0.166666666666667,0.0625,0.0208333333333333
thumbnails\images\MrBeast\6wsFjjhZPJI,89700,0,100000,824,0,0.5,0,0.5,0,0,0,0,0,0,41,0.146341463414634,0.121951219512195,0.024390243902439
thumbnails\images\MrBeast\9bqk6ZUsKyA,89700,0,161000,760,0,0.5,0,0.5,0,0,0,0,0,0,29,0.172413793103448,0.0689655172413793,0
thumbnails\images\MrBeast\A-vX1AGBGsc,89700,0,123000,1066,0,0.5,0,0.5,0,0,0,0,0,0,34,0.235294117647059,0.0294117647058824,0
thumbnails\images\MrBeast\C680oxL__ck,89700,0,106000,797,0,0.5,0,0.5,0,0,0,0,0,0,31,0.161290322580645,0.193548387096774,0.032258064516129
thumbnails\images\MrBeast\D9lVNzyhYnc,89700,1,113000,701,0,0.5,0,0.5,0,0,0,0,0,0,51,0.137254901960784,0.0392156862745098,0
thumbnails\images\MrBeast\Dc2ZRmuH5OM,89700,0,108000,843,0,0.5,0,0.5,0,0,0,0,0,0,40,0.15,0.15,0.05
thumbnails\images\MrBeast\F4Y3Pkn95GI,89700,0,133000,776,0,0.5,0,0.5,0,0,0,0,0,0,28,0.178571428571429,0.178571428571429,0.0357142857142857
thumbnails\images\MrBeast\GLoeAJUcz38,89700,0,154000,911,0,0.5,0,0.5,0,0,0,0,0,0,34,0.147058823529412,0.176470588235294,0.0588235294117647
thumbnails\images\MrBeast\HBMmK1c44sE,89700,0,106000,719,0,0.5,0,0.5,0,0,0,0,0,0,37,0.189189189189189,0.0540540540540541,0
thumbnails\images\MrBeast\IYVjOfoU3uI,89700,0,104000,1008,0,0.5,0,0.5,0,0,0,0,0,0,38,0.210526315789474,0,0
thumbnails\images\MrBeast\NkE0AMGzpJY,89700,0,125000,1336,0,0.5,0,0.5,0,0,0,0,0,0,38,0.157894736842105,0.157894736842105,0.0263157894736842
thumbnails\images\MrBeast\QxGVgXf_LNk,89700,1,143000,938,0,0.5,0,0.5,0,0,0,0,0,0,45,0.155555555555556,0.0888888888888889,0.0222222222222222
thumbnails\images\MrBeast\YQDDm9HLkV4,89700,0,110000,964,0,0.5,0,0.5,0,0,0,0,0,0,36,0.333333333333333,0,0
thumbnails\images\MrBeast\YSoJPA8-oHc,89700,0,120000,1041,0,0.5,0,0.5,0,0,0,0,0,0,49,0.183673469387755,0.0612244897959184,0.0408163265306122
thumbnails\images\MrBeast\_qAJMXfL6o0,89700,0,122000,1161,0,0.5,0,0.5,0,0,0,0,0,0,51,0.176470588235294,0.117647058823529,0.0392156862745098
thumbnails\images\MrBeast\ayXxwJJId_c,89700,0,109000,709,0,0.5,0,0.5,0,0,0,0,0,0,52,0.134615384615385,0.115384615384615,0.0961538461538462
thumbnails\images\MrBeast\bTrV5v7GLcQ,89700,0,100000,999,0,0.5,0,0.5,0,0,0,0,0,0,38,0.184210526315789,0.131578947368421,0.0263157894736842
thumbnails\images\MrBeast\bs0SWXbty18,89700,0,103000,910,0,0.5,0,0.5,0,0,0,0,0,0,31,0.0967741935483871,0.290322580645161,0.0645161290322581
thumbnails\images\MrBeast\erQ_9yEz0ls,89700,0,111000,669,0,0.5,0,0.5,0,0,0,0,0,0,48,0.125,0.125,0.0833333333333333
thumbnails\images\MrBeast\fMfipiV_17o,89700,0,121000,849,0,0.5,0,0.5,0,0,0,0,0,0,36,0.166666666666667,0.138888888888889,0.0555555555555556
thumbnails\images\MrBeast\ha4tRQwKIUg,89700,0,101000,1016,0,0.5,0,0.5,0,0,0,0,0,0,42,0.166666666666667,0,0.0238095238095238
thumbnails\images\MrBeast\lBYC4_Lccjw,89700,0,110000,832,0,0.5,0,0.5,0,0,0,0,0,0,39,0.153846153846154,0.0512820512820513,0
thumbnails\images\MrBeast\r7zJ8srwwjk,89700,0,166000,952,0,0.5,0,0.5,0,0,0,0,0,0,40,0.15,0.05,0
thumbnails\images\MrBeast\s1ax8Tx_Jz0,89700,0,124000,1192,0,0.5,0,0.5,0,0,0,0,0,0,50,0.2,0,0.02
thumbnails\images\MrBeast\yXWw0_UfSFg,89700,0,151000,1200,0,0.5,0,0.5,0,0,0,0,0,0,47,0.212765957446809,0,0.0212765957446809
thumbnails\images\MrBeast\zxYjTTXc-J8,89700,0,112000,1166,0,0.5,0,0.5,0,0,0,0,0,0,34,0.147058823529412,0.176470588235294,0.0294117647058824
thumbnails\images\Munchies\-8pCMoL_b_s,4590,0,7700,1452,0,0,0,0,1,0,0,0,0,0,43,0.186046511627907,0,0.0232558139534884
thumbnails\images\Munchies\-sJ6IJZJhUU,4590,1,6400,739,0,0,0,0,1,0,0,0,0,0,29,0.103448275862069,0,0.0344827586206897
thumbnails\images\Munchies\2iWUUcW08ac,4590,1,6500,511,0,0,0,0,1,0,0,0,0,0,54,0.111111111111111,0,0
thumbnails\images\Munchies\5356zt0JiDY,4590,1,6700,1054,0,0,0,0,1,0,0,0,0,0,34,0.0882352941176471,0,0
thumbnails\images\Munchies\EFh6bJIHl2Y,4590,0,7200,1076,0,0,0,0,1,0,0,0,0,0,54,0.148148148148148,0.037037037037037,0.0185185185185185
thumbnails\images\Munchies\FBbBWifAdCg,4590,0,5700,1569,0,0,0,0,1,0,0,0,0,0,47,0.148936170212766,0,0.0425531914893617
thumbnails\images\Munchies\GViBkwbyd0Q,4590,1,7300,526,0,0,0,0,1,0,0,0,0,0,41,0.146341463414634,0,0.024390243902439
thumbnails\images\Munchies\GajbZY0l7oY,4590,0,7400,1580,0,0,0,0,1,0,0,0,0,0,20,0.2,0,0.05
thumbnails\images\Munchies\IugcIAAZJ2M,4590,0,11000,471,0,0,0,0,1,0,0,0,0,0,52,0.192307692307692,0.0192307692307692,0
thumbnails\images\Munchies\RNXSGzTBhXI,4590,1,6500,431,0,0,0,0,1,0,0,0,0,0,54,0.148148148148148,0,0.0555555555555556
thumbnails\images\Munchies\Z0xDAUXPc8c,4590,0,5800,1581,0,0,0,0,1,0,0,0,0,0,44,0.181818181818182,0,0.0227272727272727
thumbnails\images\Munchies\auLmekEsaak,4590,1,19000,386,0,0,0,0,1,0,0,0,0,0,44,0.159090909090909,0,0.0454545454545455
thumbnails\images\Munchies\bs40BtGpuCA,4590,1,10000,637,0,0,0,0,1,0,0,0,0,0,61,0.163934426229508,0.0819672131147541,0.0491803278688525
thumbnails\images\Munchies\dW7n2UP60bk,4590,1,10000,697,0,0,0,0,1,0,0,0,0,0,37,0.135135135135135,0.135135135135135,0.027027027027027
thumbnails\images\Munchies\gZuDMKXWU_E,4590,1,9600,395,0,0,0,0,1,0,0,0,0,0,34,0.117647058823529,0,0
thumbnails\images\Munchies\gis6urgkFoI,4590,1,5900,526,0,0,0,0,1,0,0,0,0,0,70,0.157142857142857,0,0.0142857142857143
thumbnails\images\Munchies\i1iqVGORUck,4590,1,8800,294,0,0,0,0,1,0,0,0,0,0,51,0.137254901960784,0,0
thumbnails\images\Munchies\ko9GJKliHpM,4590,0,9300,277,0,0,0,0,1,0,0,0,0,0,37,0.135135135135135,0,0.027027027027027
thumbnails\images\Munchies\mH7vFc0bUpU,4590,1,10000,1270,0,0,0,0,1,0,0,0,0,0,24,0.125,0,0
thumbnails\images\Munchies\nvEFb_dWJdQ,4590,1,6100,615,0,0,0,0,1,0,0,0,0,0,46,0.152173913043478,0,0.0434782608695652
thumbnails\images\Munchies\ogfyJICT9aI,4590,1,13000,470,0,0,0,0,1,0,0,0,0,0,52,0.153846153846154,0,0.0192307692307692
thumbnails\images\Munchies\qjlpBiQjzPg,4590,1,6900,586,0,0,0,0,1,0,0,0,0,0,41,0.121951219512195,0,0
thumbnails\images\Munchies\rP86Bby9Y9M,4590,1,6700,792,0,0,0,0,1,0,0,0,0,0,56,0.196428571428571,0.0357142857142857,0.0178571428571429
thumbnails\images\Munchies\sxt4YCIsn2I,4590,1,15000,499,0,0,0,0,1,0,0,0,0,0,49,0.204081632653061,0,0
thumbnails\images\Munchies\ts0d7I6m7GE,4590,1,15000,552,0,0,0,0,1,0,0,0,0,0,40,0.125,0.025,0
thumbnails\images\Munchies\vLQeb8LWyh0,4590,0,6500,618,0,0,0,0,1,0,0,0,0,0,65,0.138461538461538,0,0.0307692307692308
thumbnails\images\Munchies\ywZevdHW5bQ,4590,0,12000,257,0,0,0,0,1,0,0,0,0,0,45,0.133333333333333,0.0888888888888889,0.0222222222222222
thumbnails\images\Mythical Kitchen\-LWzeMGSRM4,1900,1,2200,1427,0,0,0,0,1,0,0,0,0,0,65,0.138461538461538,0.0461538461538462,0
thumbnails\images\Mythical Kitchen\1vPL9rR0p3Q,1900,1,2200,1051,0,0,0,0,1,0,0,0,0,0,37,0.135135135135135,0.027027027027027,0
thumbnails\images\Mythical Kitchen\2HBmrx__Ock,1900,1,1500,1322,0,0,0,0,1,0,0,0,0,0,64,0.140625,0.046875,0
thumbnails\images\Mythical Kitchen\2oysDxhHEEk,1900,1,3100,1424,0,0,0,0,1,0,0,0,0,0,50,0.18,0.06,0.02
thumbnails\images\Mythical Kitchen\A1S4pwewhyc,1900,1,1500,1551,0,0,0,0,1,0,0,0,0,0,62,0.306451612903226,0.0483870967741935,0
thumbnails\images\Mythical Kitchen\Cg9JUpalyYc,1900,0,1600,1308,0,0,0,0,1,0,0,0,0,0,65,0.138461538461538,0.0461538461538462,0.0153846153846154
thumbnails\images\Mythical Kitchen\GXDvZVYon8M,1900,1,2900,1124,0,0,0,0,1,0,0,0,0,0,51,0.333333333333333,0.0588235294117647,0.0196078431372549
thumbnails\images\Mythical Kitchen\HpRQx020GDE,1900,1,2900,1397,0,0,0,0,1,0,0,0,0,0,57,0.175438596491228,0.0526315789473684,0
thumbnails\images\Mythical Kitchen\I2rNDGh3Rjg,1900,1,1500,1235,0,0,0,0,1,0,0,0,0,0,62,0.161290322580645,0.0483870967741935,0.0161290322580645
thumbnails\images\Mythical Kitchen\K5MrpawcrWQ,1900,1,2400,880,0,0,0,0,1,0,0,0,0,0,57,0.350877192982456,0.0526315789473684,0.0526315789473684
thumbnails\images\Mythical Kitchen\L5z-IjLwCH8,1900,1,4800,53,0,0,0,0,1,0,0,0,0,0,29,0.206896551724138,0,0
thumbnails\images\Mythical Kitchen\MGDT0LYJmxc,1900,1,1700,1131,0,0,0,0,1,0,0,0,0,0,68,0.132352941176471,0.0147058823529412,0.0294117647058824
thumbnails\images\Mythical Kitchen\Q0k7ijqsGpQ,1900,1,1900,1041,0,0,0,0,1,0,0,0,0,0,69,0.27536231884058,0.0434782608695652,0
thumbnails\images\Mythical Kitchen\RN8yoi-e2yc,1900,1,2700,1466,0,0,0,0,1,0,0,0,0,0,71,0.140845070422535,0.0422535211267606,0
thumbnails\images\Mythical Kitchen\S-8U4lSEq8A,1900,1,1500,651,0,0,0,0,1,0,0,0,0,0,53,0.283018867924528,0,0
thumbnails\images\Mythical Kitchen\SuBzMKQsrpE,1900,1,1500,1084,0,0,0,0,1,0,0,0,0,0,62,0.129032258064516,0.0483870967741935,0.0161290322580645
thumbnails\images\Mythical Kitchen\V2wgm1jIqho,1900,1,2700,57,0,0,0,0,1,0,0,0,0,0,32,0.15625,0.09375,0
thumbnails\images\Mythical Kitchen\YoIMqgxs1mI,1900,1,1400,910,0,0,0,0,1,0,0,0,0,0,58,0.120689655172414,0,0.0172413793103448
thumbnails\images\Mythical Kitchen\Z3aNyMLKMG8,1900,1,2100,921,0,0,0,0,1,0,0,0,0,0,62,0.306451612903226,0.0483870967741935,0
thumbnails\images\Mythical Kitchen\aDQZUxsrgeI,1900,1,1400,614,0,0,0,0,1,0,0,0,0,0,41,0.341463414634146,0,0
thumbnails\images\Mythical Kitchen\cIR72bmWEEk,1900,1,3100,60,0,0,0,0,1,0,0,0,0,0,29,0.137931034482759,0.103448275862069,0.0344827586206897
thumbnails\images\Mythical Kitchen\db8e1yYw6to,1900,1,4300,43,0,0,0,0,1,0,0,0,0,0,32,0.1875,0,0.0625
thumbnails\images\Mythical Kitchen\it7v4ATUEhc,1900,1,1400,810,0,0,0,0,1,0,0,0,0,0,46,0.347826086956522,0,0.0434782608695652
thumbnails\images\Mythical Kitchen\pGKolLszqpo,1900,1,2100,1462,0,0,0,0,1,0,0,0,0,0,68,0.132352941176471,0.0441176470588235,0.0147058823529412
thumbnails\images\Mythical Kitchen\rQt8eGchAXs,1900,1,1400,630,0,0,0,0,1,0,0,0,0,0,41,0.365853658536585,0,0
thumbnails\images\Mythical Kitchen\t36jHEyK9C8,1900,1,2100,1318,0,0,0,0,1,0,0,0,0,0,80,0.15,0.0375,0.025
thumbnails\images\Mythical Kitchen\w9nM5WRD-qw,1900,1,1600,795,0,0,0,0,1,0,0,0,0,0,33,0.484848484848485,0,0
thumbnails\images\Mythical Kitchen\yJJmKFqqLTI,1900,0,8600,58,0,0,0,0,1,0,0,0,0,0,32,0.15625,0,0
thumbnails\images\Mythical Kitchen\ygrgkc0rYd8,1900,1,1600,936,0,0,0,0,1,0,0,0,0,0,48,0.125,0,0
thumbnails\images\NBC News\0AN1VkClpc8,6250,0,5900,424,0,0,0,0,0,0,1,0,0,0,81,0.234567901234568,0,0.0246913580246914
thumbnails\images\NBC News\0yqC4BYZWnM,6250,0,11000,242,0,0,0,0,0,0,1,0,0,0,75,0.16,0,0
thumbnails\images\NBC News\5cathmZFeXs,6250,1,7100,10767,0,0,0,0,0,0,1,0,0,0,57,0.210526315789474,0.0701754385964912,0
thumbnails\images\NBC News\855Am6ovK7s,6250,1,20000,5938,0,0,0,0,0,0,1,0,0,0,88,0.170454545454545,0,0.0340909090909091
thumbnails\images\NBC News\AW_Bdf_jGaA,6250,0,7500,3741,0,0,0,0,0,0,1,0,0,0,96,0.166666666666667,0,0.0104166666666667
thumbnails\images\NBC News\BInk1AoBHrY,6250,1,20000,35976,0,0,0,0,0,0,1,0,0,0,54,0.203703703703704,0,0.0185185185185185
thumbnails\images\NBC News\DAUOurZIVfI,6250,0,6100,194,0,0,0,0,0,0,1,0,0,0,77,0.207792207792208,0,0.038961038961039
thumbnails\images\NBC News\FPs_lU01KoI,6250,1,9700,11985,0,0,0,0,0,0,1,0,0,0,91,0.197802197802198,0,0.010989010989011
thumbnails\images\NBC News\FRlI2SQ0Ueg,6250,1,15000,8047,0,0,0,0,0,0,1,0,0,0,89,0.168539325842697,0,0.0337078651685393
thumbnails\images\NBC News\LTikuFFr7JA,6250,0,10000,241,0,0,0,0,0,0,1,0,0,0,73,0.205479452054795,0,0.0273972602739726
thumbnails\images\NBC News\T9lpyl0ibiY,6250,1,14000,145,0,0,0,0,0,0,1,0,0,0,82,0.170731707317073,0,0
thumbnails\images\NBC News\UCA1A5GqCdQ,6250,1,11000,7173,0,0,0,0,0,0,1,0,0,0,73,0.164383561643836,0.0547945205479452,0.0136986301369863
thumbnails\images\NBC News\Wul0SIpKaIg,6250,1,7300,582,0,0,0,0,0,0,1,0,0,0,96,0.21875,0,0.0104166666666667
thumbnails\images\NBC News\Wutl6OP04jU,6250,0,7900,195,0,0,0,0,0,0,1,0,0,0,80,0.175,0,0.025
thumbnails\images\NBC News\_FLo14GMYos,6250,0,10000,292,0,0,0,0,0,0,1,0,0,0,55,0.181818181818182,0.0727272727272727,0.0181818181818182
thumbnails\images\NBC News\aIYBZIM10DA,6250,0,7500,307,0,0,0,0,0,0,1,0,0,0,74,0.216216216216216,0.027027027027027,0.027027027027027
thumbnails\images\NBC News\bglWRBB6ZM8,6250,0,7500,137,0,0,0,0,0,0,1,0,0,0,80,0.1875,0,0
thumbnails\images\NBC News\faI8kacPGbQ,6250,0,39000,271,0,0,0,0,0,0,1,0,0,0,87,0.183908045977011,0,0
thumbnails\images\NBC News\kEQACtNXl6g,6250,0,6400,120,0,0,0,0,0,0,1,0,0,0,81,0.197530864197531,0,0.0123456790123457
thumbnails\images\NBC News\kiSm0Nuqomg,6250,0,8900,208,0,0,0,0,0,0,1,0,0,0,92,0.217391304347826,0,0.0326086956521739
thumbnails\images\NBC News\m6pJd6O_NT0,6250,0,8200,4973,0,0,0,0,0,0,1,0,0,0,63,0.126984126984127,0,0.0158730158730159
thumbnails\images\NBC News\prd2RfhF1tM,6250,1,10000,29119,0,0,0,0,0,0,1,0,0,0,77,0.155844155844156,0.025974025974026,0.038961038961039
thumbnails\images\NBC News\smkyorC5qwc,6250,1,16000,6959,0,0,0,0,0,0,1,0,0,0,88,0.170454545454545,0,0.0340909090909091
thumbnails\images\NBC News\ti2Nokoq1J4,6250,0,6200,6824,0,0,0,0,0,0,1,0,0,0,41,0.219512195121951,0,0.0731707317073171
thumbnails\images\NBC News\vHbLRf3C9KI,6250,0,10000,347,0,0,0,0,0,0,1,0,0,0,74,0.148648648648649,0,0.027027027027027
thumbnails\images\NBC News\zTJa_SwHcTE,6250,0,23000,234,0,0,0,0,0,0,1,0,0,0,97,0.134020618556701,0,0.0515463917525773
thumbnails\images\NileRed\-_qpzFlpgpo,3930,0,11000,2271,0,0,0,0,0,0,0,1,0,0,39,0.0769230769230769,0,0.0256410256410256
thumbnails\images\NileRed\2BZGjycR7YM,3930,1,5500,799,0,0,0,0,0,0,0,1,0,0,42,0.0238095238095238,0,0.0238095238095238
thumbnails\images\NileRed\37Kn-kIsVu8,3930,0,28000,1883,0,0,0,0,0,0,0,1,0,0,39,0.0256410256410256,0,0
thumbnails\images\NileRed\6L8yUY-doNc,3930,0,9900,2284,0,0,0,0,0,0,0,1,0,0,30,0.0333333333333333,0,0
thumbnails\images\NileRed\ASQCa7mfjVo,3930,0,5000,861,0,0,0,0,0,0,0,1,0,0,44,0.0454545454545455,0.0227272727272727,0.0454545454545455
thumbnails\images\NileRed\BqLH-nTZEOc,3930,1,3700,1869,0,0,0,0,0,0,0,1,0,0,29,0.0344827586206897,0,0.0344827586206897
thumbnails\images\NileRed\FMtayizdFiw,3930,1,4800,980,0,0,0,0,0,0,0,1,0,0,38,0.0263157894736842,0,0
thumbnails\images\NileRed\IrdYueB9pY4,3930,1,42000,530,0,0,0,0,0,0,0,1,0,0,20,0.1,0,0
thumbnails\images\NileRed\LL3kVtc-4vY,3930,0,4900,1155,0,0,0,0,0,0,0,1,0,0,40,0.025,0,0
thumbnails\images\NileRed\OfI-XpYAqM0,3930,0,4800,2342,0,0,0,0,0,0,0,1,0,0,29,0.0344827586206897,0,0
thumbnails\images\NileRed\RGw6fXprV9U,3930,0,8400,1803,0,0,0,0,0,0,0,1,0,0,20,0.05,0,0
thumbnails\images\NileRed\RS7gyZJg5nc,3930,0,13000,2739,0,0,0,0,0,0,0,1,0,0,22,0.0454545454545455,0,0
thumbnails\images\NileRed\SIfIZqXaR0g,3930,0,3700,2050,0,0,0,0,0,0,0,1,0,0,46,0.0217391304347826,0,0.0217391304347826
thumbnails\images\NileRed\WA-q4pXd0Pk,3930,0,3800,653,0,0,0,0,0,0,0,1,0,0,40,0.1,0,0
thumbnails\images\NileRed\Y0HfmYBlF8g,3930,0,23000,2636,0,0,0,0,0,0,0,1,0,0,14,0.0714285714285714,0,0
thumbnails\images\NileRed\ZiWlthrtneU,3930,1,16000,726,0,0,0,0,0,0,0,1,0,0,52,0.115384615384615,0,0.0192307692307692
thumbnails\images\NileRed\_M_Yhlh2PTo,3930,0,4100,1705,0,0,0,0,0,0,0,1,0,0,24,0.0416666666666667,0,0
thumbnails\images\NileRed\araeHtN_3Lk,3930,1,7100,738,0,0,0,0,0,0,0,1,0,0,46,0.0869565217391304,0,0
thumbnails\images\NileRed\dPIaEWd8zf4,3930,1,3900,787,0,0,0,0,0,0,0,1,0,0,15,0.2,0,0
thumbnails\images\NileRed\j-PrAczOGb0,3930,1,4700,294,0,0,0,0,0,0,0,1,0,0,17,0.117647058823529,0,0
thumbnails\images\NileRed\n0wvDwSnzcw,3930,0,8700,1585,0,0,0,0,0,0,0,1,0,0,51,0.0196078431372549,0,0.0392156862745098
thumbnails\images\NileRed\oY8tz1paj6o,3930,0,7100,1639,0,0,0,0,0,0,0,1,0,0,61,0.0655737704918033,0,0
thumbnails\images\NileRed\saANxD0cqy0,3930,0,4600,1537,0,0,0,0,0,0,0,1,0,0,36,0.0277777777777778,0,0
thumbnails\images\NileRed\txm7eu8KxVI,3930,1,5400,501,0,0,0,0,0,0,0,1,0,0,37,0.108108108108108,0,0.0540540540540541
thumbnails\images\NileRed\uMBeXHnWhsE,3930,1,3800,1265,0,0,0,0,0,0,0,1,0,0,11,0.181818181818182,0,0
thumbnails\images\NileRed\uUU3jW7Y9Ak,3930,0,12000,2635,0,0,0,0,0,0,0,1,0,0,23,0.0434782608695652,0,0
thumbnails\images\NileRed\v-mWK_kcZMs,3930,0,8100,2217,0,0,0,0,0,0,0,1,0,0,29,0.0344827586206897,0,0
thumbnails\images\NileRed\vHuFizITMdA,3930,0,6700,1792,0,0,0,0,0,0,0,1,0,0,38,0.0263157894736842,0,0
thumbnails\images\NileRed\x1H-323d838,3930,0,7600,2149,0,0,0,0,0,0,0,1,0,0,35,0.0285714285714286,0,0
thumbnails\images\NileRed\zFZ5jQ0yuNA,3930,0,11000,2821,0,0,0,0,0,0,0,1,0,0,38,0.0263157894736842,0,0
thumbnails\images\NowThis News\3ArNQp2dZto,1730,0,5400,191,0,0,0,0,0,0,1,0,0,0,67,0.17910447761194,0,0
thumbnails\images\NowThis News\4pNGfRvE-vA,1730,0,5000,282,0,0,0,0,0,0,1,0,0,0,75,0.12,0,0.0133333333333333
thumbnails\images\NowThis News\5W07i-V_MVE,1730,0,5100,394,0,0,0,0,0,0,1,0,0,0,70,0.142857142857143,0,0
thumbnails\images\NowThis News\8GNInLhL2zA,1730,0,5300,262,0,0,0,0,0,0,1,0,0,0,81,0.148148148148148,0,0
thumbnails\images\NowThis News\AR7bFfOFsno,1730,0,5000,100,0,0,0,0,0,0,1,0,0,0,63,0.158730158730159,0,0
thumbnails\images\NowThis News\Cr_-xnWnEbk,1730,0,19000,181,0,0,0,0,0,0,1,0,0,0,75,0.146666666666667,0,0.0133333333333333
thumbnails\images\NowThis News\DMu9Bna2PDk,1730,0,7300,189,0,0,0,0,0,0,1,0,0,0,77,0.181818181818182,0,0
thumbnails\images\NowThis News\FjtRbz1LE4Y,1730,0,4100,244,0,0,0,0,0,0,1,0,0,0,72,0.125,0,0
thumbnails\images\NowThis News\Ie_m_eBevUI,1730,0,8300,391,0,0,0,0,0,0,1,0,0,0,38,0.105263157894737,0.0526315789473684,0.0263157894736842
thumbnails\images\NowThis News\Ntmhe4EUgpE,1730,0,7100,181,0,0,0,0,0,0,1,0,0,0,78,0.115384615384615,0,0
thumbnails\images\NowThis News\Q9SZlypyK-4,1730,0,19000,494,0,0,0,0,0,0,1,0,0,0,80,0.15,0,0
thumbnails\images\NowThis News\S0EHWgR6yVU,1730,0,8000,184,0,0,0,0,0,0,1,0,0,0,72,0.152777777777778,0,0.0277777777777778
thumbnails\images\NowThis News\S9VeNB5ili8,1730,0,4900,331,0,0,0,0,0,0,1,0,0,0,63,0.158730158730159,0,0.0158730158730159
thumbnails\images\NowThis News\ZDiL_9EYzy0,1730,0,5100,234,0,0,0,0,0,0,1,0,0,0,56,0.160714285714286,0,0.0178571428571429
thumbnails\images\NowThis News\_CXdl9H28uE,1730,0,11000,232,0,0,0,0,0,0,1,0,0,0,73,0.123287671232877,0.0136986301369863,0
thumbnails\images\NowThis News\ck-89phIXsM,1730,0,6700,436,0,0,0,0,0,0,1,0,0,0,77,0.12987012987013,0,0.012987012987013
thumbnails\images\NowThis News\jXRHb4sCM8c,1730,0,25000,225,0,0,0,0,0,0,1,0,0,0,44,0.136363636363636,0,0
thumbnails\images\NowThis News\nX4d2mxwCS8,1730,0,4600,223,0,0,0,0,0,0,1,0,0,0,59,0.220338983050847,0.0338983050847458,0.0338983050847458
thumbnails\images\NowThis News\qSOVBiEotaw,1730,0,6400,184,0,0,0,0,0,0,1,0,0,0,63,0.206349206349206,0,0
thumbnails\images\NowThis News\qeNhy2pAQVU,1730,0,5700,184,0,0,0,0,0,0,1,0,0,0,73,0.123287671232877,0.0136986301369863,0.0136986301369863
thumbnails\images\NowThis News\sTrrussrG8A,1730,0,9500,185,0,0,0,0,0,0,1,0,0,0,38,0.263157894736842,0,0
